pattern,strategy,turn,player_action,intent_type,joy_before,trust_before,fear_before,surprise_before,sadness_before,disgust_before,anger_before,anticipation_before,valence_before,arousal_before,dominant_emotion_before,selected_behavior,behavior_type,base_priority,emotional_modifier,effective_priority,priority_override,joy_after,trust_after,fear_after,surprise_after,sadness_after,disgust_after,anger_after,anticipation_after,valence_after,arousal_after,dominant_emotion_after
Fearful Submissive,fixed_priority,24,Player expresses fear and asks for protection (turn 24),Request,0.820,0.950,0.000,0.000,-0.820,-0.950,0.000,0.000,0.506,0.443,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.920,1.000,0.000,0.000,-0.920,-1.000,0.000,0.000,0.549,0.480,disgust
Fearful Submissive,fixed_priority,25,Player expresses fear and asks for protection (turn 25),Request,0.828,0.950,0.000,0.000,-0.828,-0.950,0.000,0.000,0.508,0.445,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.928,1.000,0.000,0.000,-0.928,-1.000,0.000,0.000,0.551,0.482,disgust
Fearful Submissive,fixed_priority,26,Player expresses fear and asks for protection (turn 26),Request,0.835,0.950,0.000,0.000,-0.835,-0.950,0.000,0.000,0.510,0.446,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.935,1.000,0.000,0.000,-0.935,-1.000,0.000,0.000,0.553,0.484,disgust
Fearful Submissive,fixed_priority,27,Player expresses fear and asks for protection (turn 27),Request,0.842,0.950,0.000,0.000,-0.842,-0.950,0.000,0.000,0.512,0.448,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.942,1.000,0.000,0.000,-0.942,-1.000,0.000,0.000,0.555,0.485,disgust
Fearful Submissive,fixed_priority,28,Player expresses fear and asks for protection (turn 28),Request,0.848,0.950,0.000,0.000,-0.848,-0.950,0.000,0.000,0.514,0.449,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.948,1.000,0.000,0.000,-0.948,-1.000,0.000,0.000,0.556,0.487,disgust
Fearful Submissive,fixed_priority,29,Player expresses fear and asks for protection (turn 29),Request,0.853,0.950,0.000,0.000,-0.853,-0.950,0.000,0.000,0.515,0.451,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.953,1.000,0.000,0.000,-0.953,-1.000,0.000,0.000,0.558,0.488,disgust
Fearful Submissive,fixed_priority,30,Player expresses fear and asks for protection (turn 30),Request,0.858,0.950,0.000,0.000,-0.858,-0.950,0.000,0.000,0.516,0.452,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.958,1.000,0.000,0.000,-0.958,-1.000,0.000,0.000,0.559,0.489,disgust
Fearful Submissive,random_selection,1,Player expresses fear and asks for protection (turn 1),Request,0.000,0.050,0.000,0.000,0.000,-0.050,0.000,0.000,0.014,0.013,disgust,ThoughtfulPauseBehavior,neutral,12,0,12,false,0.000,0.050,0.000,0.000,0.000,-0.050,0.000,0.000,0.014,0.013,disgust
Fearful Submissive,random_selection,2,Player expresses fear and asks for protection (turn 2),Request,0.000,0.095,0.000,0.000,0.000,-0.095,0.000,0.000,0.027,0.024,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.100,0.245,0.000,0.000,-0.100,-0.245,0.000,0.000,0.099,0.086,disgust
Fearful Submissive,random_selection,3,Player expresses fear and asks for protection (turn 3),Request,0.090,0.271,0.000,0.000,-0.090,-0.271,0.000,0.000,0.103,0.090,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.190,0.421,0.000,0.000,-0.190,-0.421,0.000,0.000,0.174,0.153,disgust
Fearful Submissive,random_selection,4,Player expresses fear and asks for protection (turn 4),Request,0.171,0.428,0.000,0.000,-0.171,-0.428,0.000,0.000,0.171,0.150,disgust,ThoughtfulPauseBehavior,neutral,12,0,12,false,0.171,0.428,0.000,0.000,-0.171,-0.428,0.000,0.000,0.171,0.150,disgust
Fearful Submissive,random_selection,5,Player expresses fear and asks for protection (turn 5),Request,0.154,0.436,0.000,0.000,-0.154,-0.436,0.000,0.000,0.168,0.147,disgust,ThoughtfulPauseBehavior,neutral,12,0,12,false,0.154,0.436,0.000,0.000,-0.154,-0.436,0.000,0.000,0.168,0.147,disgust
Fearful Submissive,random_selection,6,Player expresses fear and asks for protection (turn 6),Request,0.139,0.442,0.000,0.000,-0.139,-0.442,0.000,0.000,0.166,0.145,disgust,CautiousBehavior,emotional,40,0,40,false,0.139,0.442,-0.050,-0.100,-0.139,-0.442,0.050,0.100,0.180,0.183,disgust
Fearful Submissive,random_selection,7,Player expresses fear and asks for protection (turn 7),Request,0.125,0.448,-0.045,-0.090,-0.125,-0.448,0.045,0.090,0.176,0.177,disgust,DefaultAcknowledgeBehavior,neutral,10,0,10,false,0.125,0.448,-0.045,-0.090,-0.125,-0.448,0.045,0.090,0.176,0.177,disgust
Fearful Submissive,random_selection,8,Player expresses fear and asks for protection (turn 8),Request,0.112,0.453,-0.040,-0.081,-0.112,-0.453,0.040,0.081,0.173,0.172,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.212,0.603,-0.040,-0.081,-0.212,-0.603,0.040,0.081,0.244,0.234,disgust
Fearful Submissive,random_selection,9,Player expresses fear and asks for protection (turn 9),Request,0.191,0.593,-0.036,-0.073,-0.191,-0.593,0.036,0.073,0.234,0.223,disgust,CautiousBehavior,emotional,40,0,40,false,0.191,0.593,-0.086,-0.173,-0.191,-0.593,0.086,0.173,0.249,0.261,disgust
Fearful Submissive,random_selection,10,Player expresses fear and asks for protection (turn 10),Request,0.172,0.583,-0.078,-0.156,-0.172,-0.583,0.078,0.156,0.238,0.247,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.272,0.733,-0.078,-0.156,-0.272,-0.733,0.078,0.156,0.309,0.310,disgust
Fearful Submissive,random_selection,11,Player expresses fear and asks for protection (turn 11),Request,0.245,0.710,-0.070,-0.140,-0.245,-0.710,0.070,0.140,0.293,0.291,disgust,DefaultAcknowledgeBehavior,neutral,10,0,10,false,0.245,0.710,-0.070,-0.140,-0.245,-0.710,0.070,0.140,0.293,0.291,disgust
Fearful Submissive,random_selection,12,Player expresses fear and asks for protection (turn 12),Request,0.220,0.689,-0.063,-0.126,-0.220,-0.689,0.063,0.126,0.278,0.275,disgust,DefaultAcknowledgeBehavior,neutral,10,0,10,false,0.220,0.689,-0.063,-0.126,-0.220,-0.689,0.063,0.126,0.278,0.275,disgust
Fearful Submissive,random_selection,13,Player expresses fear and asks for protection (turn 13),Request,0.198,0.670,-0.057,-0.113,-0.198,-0.670,0.057,0.113,0.264,0.260,disgust,ThoughtfulPauseBehavior,neutral,12,0,12,false,0.198,0.670,-0.057,-0.113,-0.198,-0.670,0.057,0.113,0.264,0.260,disgust
Fearful Submissive,random_selection,14,Player expresses fear and asks for protection (turn 14),Request,0.178,0.653,-0.051,-0.102,-0.178,-0.653,0.051,0.102,0.252,0.246,disgust,CautiousBehavior,emotional,40,0,40,false,0.178,0.653,-0.101,-0.202,-0.178,-0.653,0.101,0.202,0.266,0.284,disgust
Fearful Submissive,random_selection,15,Player expresses fear and asks for protection (turn 15),Request,0.161,0.638,-0.091,-0.182,-0.161,-0.638,0.091,0.182,0.254,0.268,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.261,0.788,-0.091,-0.182,-0.261,-0.788,0.091,0.182,0.326,0.330,disgust
Fearful Submissive,random_selection,16,Player expresses fear and asks for protection (turn 16),Request,0.234,0.759,-0.082,-0.164,-0.234,-0.759,0.082,0.164,0.307,0.310,disgust,CautiousBehavior,emotional,40,0,40,false,0.234,0.759,-0.132,-0.264,-0.234,-0.759,0.132,0.264,0.322,0.347,disgust
Fearful Submissive,random_selection,17,Player expresses fear and asks for protection (turn 17),Request,0.211,0.733,-0.119,-0.237,-0.211,-0.733,0.119,0.237,0.304,0.325,disgust,CautiousBehavior,emotional,40,0,40,false,0.211,0.733,-0.169,-0.337,-0.211,-0.733,0.169,0.337,0.318,0.363,disgust
Fearful Submissive,random_selection,18,Player expresses fear and asks for protection (turn 18),Request,0.190,0.710,-0.152,-0.304,-0.190,-0.710,0.152,0.304,0.300,0.339,disgust,DefaultAcknowledgeBehavior,neutral,10,0,10,false,0.190,0.710,-0.152,-0.304,-0.190,-0.710,0.152,0.304,0.300,0.339,disgust
Fearful Submissive,random_selection,19,Player expresses fear and asks for protection (turn 19),Request,0.171,0.689,-0.137,-0.273,-0.171,-0.689,0.137,0.273,0.285,0.317,disgust,JoyfulBehavior,emotional,50,0,50,false,0.221,0.789,-0.137,-0.273,-0.221,-0.789,0.137,0.273,0.328,0.355,disgust
Fearful Submissive,random_selection,20,Player expresses fear and asks for protection (turn 20),Request,0.199,0.760,-0.123,-0.246,-0.199,-0.760,0.123,0.246,0.309,0.332,disgust,CautiousBehavior,emotional,40,0,40,false,0.199,0.760,-0.173,-0.346,-0.199,-0.760,0.173,0.346,0.323,0.369,disgust
Fearful Submissive,random_selection,21,Player expresses fear and asks for protection (turn 21),Request,0.179,0.734,-0.156,-0.311,-0.179,-0.734,0.156,0.311,0.305,0.345,disgust,CautiousBehavior,emotional,40,0,40,false,0.179,0.734,-0.206,-0.411,-0.179,-0.734,0.206,0.411,0.320,0.382,disgust
Fearful Submissive,random_selection,22,Player expresses fear and asks for protection (turn 22),Request,0.161,0.711,-0.185,-0.370,-0.161,-0.711,0.185,0.370,0.302,0.357,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.261,0.861,-0.185,-0.370,-0.261,-0.861,0.185,0.370,0.373,0.419,disgust
Fearful Submissive,random_selection,23,Player expresses fear and asks for protection (turn 23),Request,0.235,0.825,-0.167,-0.333,-0.235,-0.825,0.167,0.333,0.350,0.390,disgust,JoyfulBehavior,emotional,50,0,50,false,0.285,0.925,-0.167,-0.333,-0.285,-0.925,0.167,0.333,0.393,0.427,disgust
Fearful Submissive,random_selection,24,Player expresses fear and asks for protection (turn 24),Request,0.256,0.882,-0.150,-0.300,-0.256,-0.882,0.150,0.300,0.368,0.397,disgust,CautiousBehavior,emotional,40,0,40,false,0.256,0.882,-0.200,-0.400,-0.256,-0.882,0.200,0.400,0.382,0.435,disgust
Fearful Submissive,random_selection,25,Player expresses fear and asks for protection (turn 25),Request,0.231,0.844,-0.180,-0.360,-0.231,-0.844,0.180,0.360,0.358,0.404,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.331,0.994,-0.180,-0.360,-0.331,-0.994,0.180,0.360,0.430,0.466,disgust
Fearful Submissive,random_selection,26,Player expresses fear and asks for protection (turn 26),Request,0.298,0.944,-0.162,-0.324,-0.298,-0.944,0.162,0.324,0.401,0.432,disgust,ThoughtfulPauseBehavior,neutral,12,0,12,false,0.298,0.944,-0.162,-0.324,-0.298,-0.944,0.162,0.324,0.401,0.432,disgust
Fearful Submissive,random_selection,27,Player expresses fear and asks for protection (turn 27),Request,0.268,0.900,-0.146,-0.291,-0.268,-0.900,0.146,0.291,0.375,0.401,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.368,1.000,-0.146,-0.291,-0.368,-1.000,0.146,0.291,0.432,0.451,disgust
Fearful Submissive,random_selection,28,Player expresses fear and asks for protection (turn 28),Request,0.331,0.950,-0.131,-0.262,-0.331,-0.950,0.131,0.262,0.404,0.419,disgust,DefaultAcknowledgeBehavior,neutral,10,0,10,false,0.331,0.950,-0.131,-0.262,-0.331,-0.950,0.131,0.262,0.404,0.419,disgust
Fearful Submissive,random_selection,29,Player expresses fear and asks for protection (turn 29),Request,0.298,0.905,-0.118,-0.236,-0.298,-0.905,0.118,0.236,0.377,0.389,disgust,JoyfulBehavior,emotional,50,0,50,false,0.348,1.000,-0.118,-0.236,-0.348,-1.000,0.118,0.236,0.419,0.426,disgust
Fearful Submissive,random_selection,30,Player expresses fear and asks for protection (turn 30),Request,0.313,0.950,-0.106,-0.212,-0.313,-0.950,0.106,0.212,0.391,0.395,disgust,CautiousBehavior,emotional,40,0,40,false,0.313,0.950,-0.156,-0.312,-0.313,-0.950,0.156,0.312,0.406,0.433,disgust
Natural Relationship,emotion_modulated,1,Player is polite but distant (turn 1),Greeting,0.150,0.100,0.000,0.000,-0.150,-0.100,0.000,0.000,0.071,0.062,sadness,NeutralGreetingBehavior,neutral,20,0,20,false,0.150,0.100,0.000,0.000,-0.150,-0.100,0.000,0.000,0.071,0.062,sadness
Natural Relationship,emotion_modulated,2,Player is polite but distant (turn 2),Greeting,0.285,0.190,0.000,0.000,-0.285,-0.190,0.000,0.000,0.136,0.119,sadness,NeutralGreetingBehavior,neutral,20,0,20,false,0.285,0.190,0.000,0.000,-0.285,-0.190,0.000,0.000,0.136,0.119,sadness
Natural Relationship,emotion_modulated,3,Player is polite but distant (turn 3),Greeting,0.407,0.271,0.000,0.000,-0.407,-0.271,0.000,0.000,0.194,0.169,sadness,NeutralGreetingBehavior,neutral,20,0,20,false,0.407,0.271,0.000,0.000,-0.407,-0.271,0.000,0.000,0.194,0.169,sadness
Natural Relationship,emotion_modulated,4,Player is polite but distant (turn 4),Greeting,0.516,0.344,0.000,0.000,-0.516,-0.344,0.000,0.000,0.246,0.215,sadness,NeutralGreetingBehavior,neutral,20,0,20,false,0.516,0.344,0.000,0.000,-0.516,-0.344,0.000,0.000,0.246,0.215,sadness
Natural Relationship,emotion_modulated,5,Player is polite but distant (turn 5),Greeting,0.614,0.410,0.000,0.000,-0.614,-0.410,0.000,0.000,0.293,0.256,sadness,NeutralGreetingBehavior,neutral,20,0,20,false,0.614,0.410,0.000,0.000,-0.614,-0.410,0.000,0.000,0.293,0.256,sadness
Natural Relationship,emotion_modulated,6,Player is polite but distant (turn 6),Greeting,0.703,0.469,0.000,0.000,-0.703,-0.469,0.000,0.000,0.335,0.293,sadness,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.803,0.619,0.000,0.000,-0.803,-0.619,0.000,0.000,0.406,0.355,sadness
Natural Relationship,emotion_modulated,7,Player is polite but distant (turn 7),Greeting,0.873,0.657,0.000,0.000,-0.873,-0.657,0.000,0.000,0.437,0.382,sadness,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.973,0.807,0.000,0.000,-0.973,-0.807,0.000,0.000,0.508,0.445,sadness
Natural Relationship,emotion_modulated,8,Player is polite but distant (turn 8),Greeting,1.000,0.826,0.000,0.000,-1.000,-0.826,0.000,0.000,0.522,0.457,sadness,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,0.976,0.000,0.000,-1.000,-0.976,0.000,0.000,0.565,0.494,sadness
Natural Relationship,emotion_modulated,9,Player is polite but distant (turn 9),Greeting,1.000,0.978,0.000,0.000,-1.000,-0.978,0.000,0.000,0.565,0.495,sadness,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Natural Relationship,emotion_modulated,10,Player is polite but distant (turn 10),Greeting,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Natural Relationship,emotion_modulated,11,Player shares minor personal details (turn 11),Friendly,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Natural Relationship,emotion_modulated,12,Player shares minor personal details (turn 12),Friendly,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Natural Relationship,emotion_modulated,13,Player shares minor personal details (turn 13),Friendly,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Natural Relationship,emotion_modulated,14,Player shares minor personal details (turn 14),Friendly,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Natural Relationship,emotion_modulated,15,Player shares minor personal details (turn 15),Friendly,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Natural Relationship,emotion_modulated,16,Player shares minor personal details (turn 16),Friendly,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Natural Relationship,emotion_modulated,17,Player shares minor personal details (turn 17),Friendly,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Natural Relationship,emotion_modulated,18,Player shares minor personal details (turn 18),Friendly,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Natural Relationship,emotion_modulated,19,Player shares minor personal details (turn 19),Friendly,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Natural Relationship,emotion_modulated,20,Player shares minor personal details (turn 20),Friendly,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Natural Relationship,emotion_modulated,21,Player treats NPC as close friend (turn 21),Friendly,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Natural Relationship,emotion_modulated,22,Player treats NPC as close friend (turn 22),Friendly,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Natural Relationship,emotion_modulated,23,Player treats NPC as close friend (turn 23),Friendly,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Natural Relationship,emotion_modulated,24,Player treats NPC as close friend (turn 24),Friendly,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Natural Relationship,emotion_modulated,25,Player treats NPC as close friend (turn 25),Friendly,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Natural Relationship,emotion_modulated,26,Player treats NPC as close friend (turn 26),Friendly,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Natural Relationship,emotion_modulated,27,Player treats NPC as close friend (turn 27),Friendly,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Natural Relationship,emotion_modulated,28,Player treats NPC as close friend (turn 28),Friendly,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Natural Relationship,emotion_modulated,29,Player treats NPC as close friend (turn 29),Friendly,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Natural Relationship,emotion_modulated,30,Player treats NPC as close friend (turn 30),Friendly,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,1.000,1.000,0.000,0.000,-1.000,-1.000,0.000,0.000,0.571,0.500,disgust
Natural Relationship,fixed_priority,1,Player is polite but distant (turn 1),Greeting,0.150,0.100,0.000,0.000,-0.150,-0.100,0.000,0.000,0.071,0.062,sadness,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.250,0.250,0.000,0.000,-0.250,-0.250,0.000,0.000,0.143,0.125,disgust
Natural Relationship,fixed_priority,2,Player is polite but distant (turn 2),Greeting,0.375,0.325,0.000,0.000,-0.375,-0.325,0.000,0.000,0.200,0.175,sadness,FriendlyBehavior { min_valence: 0.3 },emotional,60,0,60,false,0.475,0.475,0.000,0.000,-0.475,-0.475,0.000,0.000,0.271,0.237,disgust
